,uid,source,SQN,text,origin,entity,start_char,end_char,class,subclass,ner_type,links
753,953731935502782464,twitter,0,arctic monkeys have won 3 BRIT awards for their albums if this isnt proof enough of their musical superiority then you must be on crack httpstcoIC1d8xmTvk,,Arctic Monkeys,-1,-1,Organization,Group,ORG,https://twitter.com//janajaewilson/status/953731935502782464
754,953732301048905728,twitter,0,abbiekemp oh well Im sure if theres a heaven Arctic monkeys will be there if not is really even heaven,,Arctic Monkeys,-1,-1,Organization,Group,ORG,https://twitter.com//HarryNewitt7/status/953732301048905728
755,953741067098165248,twitter,0,Why did no one ever tell me that Arctic Monkeys is practically the Peaky Blinders soundtrack,,Arctic Monkeys,33,47,Organization,Group,ORG,https://twitter.com//meganjosiee/status/953741067098165248
756,953743168079511552,twitter,0,ON THE OTHER HAND im sooooooo ready for Arctic Monkeys,,Arctic Monkeys,40,54,Organization,Group,ORG,https://twitter.com//Madelyn_merp/status/953743168079511552
757,953766344431951872,twitter,0,shoutout to arctic monkeys for keeping me sane this week next weeks contestants sza and the strokes,,Arctic Monkeys,-1,-1,Organization,Group,ORG,https://twitter.com//crazygrrls/status/953766344431951872
758,953770420057993216,twitter,0,so were expected to get new albums from arctic monkeys the 1975 the neighborhood and twenty one pilots this year this is the shit I have been waiting for,,Arctic Monkeys,-1,-1,Organization,Group,ORG,https://twitter.com//heavenlykylee/status/953770420057993216
759,953704628088078337,twitter,0,Gorillaz Feel Good Inc,,Gorillaz,0,8,Organization,Group,ORG,https://twitter.com//Sluvik_chan/status/953704628088078337
760,953719602068017152,twitter,0,Creep1er gorillaz YouTube Also Gorillaz for the win,,Gorillaz,31,39,Organization,Group,ORG,https://twitter.com//tageneislover/status/953719602068017152
761,953716499507793920,twitter,0,the 1975 literally collaborated with travis scott and big sean and now yall tryna tell me they wouldnt want to collab with camila because they have different styles httpstcoOX6mxI03LL,,The 1975,-1,-1,Organization,Group,ORG,https://twitter.com//shookendrick/status/953716499507793920
762,953720232820072451,twitter,0,The 1975 Somebody Else,,The 1975,0,8,Organization,Group,ORG,https://twitter.com//modsnapradio/status/953720232820072451
763,953721138353528833,twitter,0,The 1975 are so underrated,,The 1975,0,8,Organization,Group,ORG,https://twitter.com//rebecca_leitchx/status/953721138353528833
764,953725392057233408,twitter,0,VOTE FOR THE 1975 ON BRIT AWARDS,,The 1975,-1,-1,Organization,Group,ORG,https://twitter.com//fallingfor_mfc/status/953725392057233408
765,953733496639500288,twitter,0,Sometimes you just gotta blast The 1975 and dance in your room to destress It be like that sometimes,,The 1975,31,39,Organization,Group,ORG,https://twitter.com//karlitaa93/status/953733496639500288
766,953740721919483904,twitter,0,Im always in the mood for The 1975,,The 1975,26,34,Organization,Group,ORG,https://twitter.com//lysssamaee/status/953740721919483904
767,953747174743003137,twitter,0,the thing is ladies im v fuckin excited for the 1975s comeback,,The 1975,-1,-1,Organization,Group,ORG,https://twitter.com//hardstoexplains/status/953747174743003137
768,953749473309716480,twitter,0,the 1975 will never fail to make me dance in my seat,,The 1975,-1,-1,Organization,Group,ORG,https://twitter.com//gaspnjh/status/953749473309716480
769,953761843083804673,twitter,0,if the 1975 arctic monkeys and jonas brothers are back on their bullshit in 2018 vampire weekend of monsters and men and hannah montana better be too,,The 1975,-1,-1,Organization,Group,ORG,https://twitter.com//rei_briggs/status/953761843083804673
770,953765662165426176,twitter,0,the jonas brothers making a 2018 comeback before one direction httpstcocrKOb8r6l5,,One Direction,-1,-1,Organization,Group,ORG,https://twitter.com//DamienClouthier/status/953765662165426176
771,953764167495946241,twitter,0,I still have one direction stuff Im a true fan,,One Direction,-1,-1,Organization,Group,ORG,https://twitter.com//mrm_mrc/status/953764167495946241
772,953705708591214592,twitter,0,Any fans of the strokes out there hello hello hello are u here with us,,The Strokes,-1,-1,Organization,Group,ORG,https://twitter.com//skinstrash/status/953705708591214592
773,953778716798267392,twitter,0,Ronaldo gave United alot He gave u d only UCL trophy u watched live Not a documentary httpstcoKyC09MIbSl,,Ronaldo,0,7,Organization,Sports Club,ORG,https://twitter.com//Mr__Siyi/status/953778716798267392
774,953778387037970432,twitter,0,Chelsea HQ these are signs that d match against Brighton will be no different,,,0,0,Organization,Sports Club,ORG,https://twitter.com//werlay7/status/953778387037970432
775,953778173573042176,twitter,0,evertonbd u are but will unleash d Lion on Brighton d least we will score is 4 that day,,,0,0,Organization,Sports Club,ORG,https://twitter.com//prestige_isa/status/953778173573042176
776,953778159052361728,twitter,0,If Sanchez would have renewed with Arsenal hed get more money httpstcoPsMZmwlCYn,,Arsenal FC,-1,-1,Organization,Sports Club,ORG,https://twitter.com//Arsenal_LINY/status/953778159052361728
777,953777846773780481,twitter,0,Good point by my homey TheProducerRG Ariza time with Lakers would have given him info also Id say Paul is more likely the ringleader though Its clear he and Griffin dont like each other Plus CP3 is known for nut taps more than playoff wins,,,0,0,Organization,Sports Club,ORG,https://twitter.com//JMartOutkick/status/953777846773780481
778,953777830093099008,twitter,0,SOCCER The brother amp agent of 2005 Ballon dOr winner RONALDINHO announced the former Brazil amp Barcelona playmaker has officially retired from soccer He played his last professional game in 2015 for Brazils Fluminense,,FC Barcelona,-1,-1,Organization,Sports Club,ORG,https://twitter.com//chaleeboh3131/status/953777830093099008
779,953777152931098624,twitter,0,Sbettoni Marcotti ManUtd City play good football this season Even Leicester won the league 2 years ago Last season City were average If every club sold their won rights based on people tuning into to watch games Id say City wouldnt even be in top 5 deals A nothing club without money,,Leicester City FC,-1,-1,Organization,Sports Club,ORG,https://twitter.com//wsauv/status/953777152931098624
780,953777145930764289,twitter,0,Pelicans Lineup 117 PG R Rondo SG J Holiday SF E Moore PF A Davis C D Cousins httpstcoO0QVHpSXZS DFS NBA,,Rajon Rondo,-1,-1,Organization,Sports Club,ORG,https://twitter.com//LineStarNBA/status/953777145930764289
781,953778795638554626,twitter,0,NBA announces that Ariza and Green were suspended two games for entering the Los Angeles Clippers locker room to confront a player Rockets,,Los Angeles Clippers,77,97,Organization,Sports Club,ORG,https://twitter.com//ChronBrianSmith/status/953778795638554626
782,953778773173981185,twitter,0,A really exciting team and style of football going on in Amherst Bulls with two games both wins both at home so far in the top games of 2017 and Id bet the 7OT game is pretty high on the list,,,0,0,Organization,Team,ORG,https://twitter.com//ScottWilsonBUF/status/953778773173981185
783,953778651979505664,twitter,0,I was raging Id forgot to record it not anymore Its typical of tv3 really dont know why we were expecting subs httpstcowU9sUgWnea,,TV3 Ireland,-1,-1,Organization,Team,ORG,https://twitter.com//CarabelleW/status/953778651979505664
784,953778635407790080,twitter,0,brooklynsbeat He had his moments but was terrible early on and for most of the Heat series Played horrible D in that series,,,0,0,Organization,Team,ORG,https://twitter.com//brooklynnets85/status/953778635407790080
785,953778554860457984,twitter,0,March with Dan amp Valerie Canon amp the Canon for Indiana team this Saturday at the WomensMarch2018 in Indy Wed love to see you there raising your voice Details on where well meet up are here httpstco9etuydpeXF PowerToThePolls YouHaveAVoice FLIPIN09 httpstcouq3rCnldIh,,Indiana Pacers,-1,-1,Organization,Team,ORG,https://twitter.com//CanonForIndiana/status/953778554860457984
786,953777993666752512,twitter,0,Last to first That distance isnt as long as youd think in baseball Thirteen teams have won titles playing from the cellar including the 2016 Red Sox Who might do that this season httpstco8GLbwtkg3Q,,Hypertext Transfer Protocol,-1,-1,Organization,Team,ORG,https://twitter.com//philgrogers/status/953777993666752512
787,953777790377132032,twitter,0,Villanova is such a solid basketball team,,Basketball,-1,-1,Organization,Team,ORG,https://twitter.com//D_Coke23/status/953777790377132032
788,953777229246468097,twitter,0,JackPHughes You keep saying Im bias and anti Chelsea Id be saying the same thing regardless to Team its just funny to watch the big teams getting so irate because a referee hasnt bent over for them,,,0,0,Organization,Team,ORG,https://twitter.com//Hoff_95/status/953777229246468097
789,953777136837390336,twitter,0,Also Wigan absolutely deserved their win today If I could have seen both our fixture and theirs Id have been elated,,Wigan Warriors,-1,-1,Organization,Team,ORG,https://twitter.com//the12thswan/status/953777136837390336
790,953776424774709248,twitter,0,The 5 Ds of Charlotte Hornets basketball Dig Dig Dig Dig and Dig httpstcoJaalnIZn8p,,Charlotte Hornets,12,29,Organization,Team,ORG,https://twitter.com//Fullcourt_Buzz/status/953776424774709248
791,953778913641156608,twitter,0,Yes I had Mugsy Bogues and your Charlotte Hornets Dang it Kuzma hit a three at the buzzer and I was up two Nooo httpstcoSjBBRbhPzu,,Charlotte Hornets,32,49,Organization,Team,ORG,https://twitter.com//CoachCherry93/status/953778913641156608
792,953778786125991942,twitter,0,2 minutes to play Raiders still down 5952 Showing a lot of heart to close this game,,,0,0,Organization,Team,ORG,https://twitter.com//CollegiateAust/status/953778786125991942
793,953656956803321856,twitter,0,Drake Stole the Show at the Toronto Raptors Game Last Night httpstcoIytaaPU0zy httpstcoZKxzMsYZW1,,Toronto Raptors,28,43,Organization,Team,ORG,https://twitter.com//streetmusichart/status/953656956803321856
794,953666103925968897,twitter,0,TSportMatters pavelbure1 pavelbure1 toronto raptors are now a better basketball franchise than the indiana pacers,,Toronto Raptors,-1,-1,Organization,Team,ORG,https://twitter.com//DrSportsGY/status/953666103925968897
795,953699053807775744,twitter,0,Raptors to give back to Toronto and the Canadian basketball community RTZ WeTheNorth httpstcox9UWnssHFp,,Toronto Raptors,-1,-1,Organization,Team,ORG,https://twitter.com//MikeRadoslav/status/953699053807775744
796,953716026138533888,twitter,0,Raptors need to focus on making some deals to get some more quality players to push this good team over the edge to greatness and bring Toronto their first Championship ever,,Toronto Raptors,-1,-1,Organization,Team,ORG,https://twitter.com//ukno_toronto/status/953716026138533888
797,953718637973721093,twitter,0,The Raptors and Canadian rap star Drake announced plans to grow their partnership Wednesday with a new program called Welcome Toronto WelcomeToronto httpstco6oLBApsO2b,,Toronto Raptors,-1,-1,Organization,Team,ORG,https://twitter.com//lattin_magazine/status/953718637973721093
798,953722144931962881,twitter,0,Drake and Toronto Raptors announce Welcome Toronto program httpstcoHHKmXzQF7u,,Toronto Raptors,10,25,Organization,Team,ORG,https://twitter.com//_MollieB/status/953722144931962881
799,953734449224605696,twitter,0,CBC TORONTO Drake and the Raptors will donate 1M to refurbish local community basketball courts httpstcoaO0r3VSJcf,,Toronto Raptors,-1,-1,Organization,Team,ORG,https://twitter.com//GTA_Alert/status/953734449224605696
800,953750109069676544,twitter,0,stephenasmith celtics cavs AntDavis23 Who would tha Celtics givr up Mike26Mac tom rhoades13 kmike1900 352Virgo sir hombre georgiewolf,,Boston Celtics,-1,-1,Organization,Team,ORG,https://twitter.com//BajanRebel/status/953750109069676544
801,953754218472521728,twitter,0,This is the Boston Celtics This isnt the Phoenix Suns Rondo a legend for that one,,Boston Celtics,12,26,Organization,Team,ORG,https://twitter.com//ViewzFromThe617/status/953754218472521728
802,953759491069227008,twitter,0,Boston Celtics Great Jo Jo White Dies At 71 httpstcofcY48g9hJB httpstcokuHAEIc3XP,,Boston Celtics,0,14,Organization,Team,ORG,https://twitter.com//TRLBLZR/status/953759491069227008
803,953652613182054400,twitter,0,Jahlil Okafor on his Brooklyn Nets debut httpstcoFUUnyCLZsC Brooklyn Nets,,Brooklyn Nets,21,34,Organization,Team,ORG,https://twitter.com//GooduBasketball/status/953652613182054400
804,953664048738000896,twitter,0,HoffThisHofThat brooklyn nets 7 on pride night,,Brooklyn Nets,-1,-1,Organization,Team,ORG,https://twitter.com//OnUrFtPacerPpl/status/953664048738000896
805,953669661152989185,twitter,0,NEW PODCAST Michael Grady on his first season covering the Brooklyn Nets for the YESNetwork Take a listen httpstco9v5IEHow53 Nets Brooklyn Pacers NBA Knicks LeBron,,Brooklyn Nets,59,72,Organization,Team,ORG,https://twitter.com//TerrificTalkTom/status/953669661152989185
806,953698285872533504,twitter,0,The Brooklyn Nets need to get rid of Quincy Acy and fast httpstcoKKfrVGmwpn via NetsBlogFS httpstcoZLrWrFjf2f,,Brooklyn Nets,4,17,Organization,Team,ORG,https://twitter.com//FanSidedNBA/status/953698285872533504
807,953733998349570049,twitter,0,Brooklyn nets vs San Antonio Spurs tonight,,Brooklyn Nets,-1,-1,Organization,Team,ORG,https://twitter.com//ConnorMitcheIl/status/953733998349570049
808,953740277520523266,twitter,0,BullsFanJavi23 NBCSChicago SportsTalkCHI The Brooklyn Nets showed what happens when you trade your first round picks Unless teams start putting unreasonable conditions on those picks Then you still might not get the future pick If the Bulls pick 8th then draft 8th Pretty simple,,Brooklyn Nets,45,58,Organization,Team,ORG,https://twitter.com//dextertee12/status/953740277520523266
809,953747223225004039,twitter,0,primedfs2332 newdawn3021 GoldenStateShow So are you or are you not a brooklyn nets fan,,Brooklyn Nets,-1,-1,Organization,Team,ORG,https://twitter.com//jjonah_jonahson/status/953747223225004039
810,953753190394204160,twitter,0,Isaiah Thomas Says Cleveland Cavaliers Dont Practice He Needs InGame Reps httpstcoFnqNGrj8NK via BleacherReport,,Cleveland Cavaliers,19,38,Organization,Team,ORG,https://twitter.com//NikBearBrown/status/953753190394204160
811,953753215354523650,twitter,0,cavs Question who is the Head Coach of Cavaliers Correct Answer Nobody,,Cleveland Cavaliers,-1,-1,Organization,Team,ORG,https://twitter.com//romuhtari/status/953753215354523650
812,953753496955817984,twitter,0,The Cleveland Cavaliers never practice and its working out splendidly httpstcodx0uV624tB,,Cleveland Cavaliers,4,23,Organization,Team,ORG,https://twitter.com//NikBearBrown/status/953753496955817984
813,953778205437161472,twitter,0,Derrick Rose Is Ready To Return To The Cleveland Cavaliers httpstcodFcqLr0l77,,Cleveland Cavaliers,39,58,Organization,Team,ORG,https://twitter.com//wnuvradio/status/953778205437161472
814,953723259136061440,twitter,0,thekolsky BontaHill I dig it Its a Bulls hat in flag Chicago color way Am I right,,Chicago Bulls,-1,-1,Organization,Team,ORG,https://twitter.com//Rockin_NewEra84/status/953723259136061440
815,953727534860062725,twitter,0,In 1984 Carl Lewis was drafted by the Dallas Cowboys and the Chicago Bulls although he never played football or basketball in college,,Chicago Bulls,61,74,Organization,Team,ORG,https://twitter.com//gapubquiz/status/953727534860062725
816,953728667460386816,twitter,0,Draymond Green Andre Iguodala ruled out against Chicago Bulls httpstcooT3FWlRfa8,,Chicago Bulls,48,61,Organization,Team,ORG,https://twitter.com//golpok/status/953728667460386816
817,953729570074714112,twitter,0,dLifeHD chicagobulls Im crazy about my Bulls bro lol this one hurts were so close one bad move and were screwed its hard to trust GarPax but my fingers crossed,,Chicago Bulls,-1,-1,Organization,Team,ORG,https://twitter.com//RDubya1898/status/953729570074714112
818,953735190647656449,twitter,0,chicagobulls keep up awake till 1 am just to see the bullsthe love of my lifego bulls,,Chicago Bulls,-1,-1,Organization,Team,ORG,https://twitter.com//JohnUltra82/status/953735190647656449
819,953736349210816512,twitter,0,The Bulls face off against the Warriors httpstcoSPfyrRHgzG Chicago Bulls,,Chicago Bulls,59,72,Organization,Team,ORG,https://twitter.com//GooduBasketball/status/953736349210816512
820,953756214462070785,twitter,0,chicagobulls At least the Bulls cap lasts,,Chicago Bulls,-1,-1,Organization,Team,ORG,https://twitter.com//Nashtybooyah/status/953756214462070785
821,953757600608272384,twitter,0,Chicago Bulls are winning games down the stretch httpstcoIvocJEwIyq via bullsbeatblog httpstco63aXI4Qs2x,,Chicago Bulls,0,13,Organization,Team,ORG,https://twitter.com//FanSidedNBA/status/953757600608272384
822,953766109601202177,twitter,0,chicagobulls CinkciarzPL Shit why not These Bulls seem to randomly win when least expected to,,Chicago Bulls,-1,-1,Organization,Team,ORG,https://twitter.com//Hyunation/status/953766109601202177
823,953694672815382531,twitter,0,I could have held onto Diggs like Jeff Van Gundy in the New York KnicksMiami Heat game Listen to ClayTravis explain why a 38yearold radio host with three kids could have done a better job at stopping Stefon Diggs than Marcus Williams httpstcoNIiBNcf0E5 httpstcotYjEKuJV97,,Miami Heat,71,81,Organization,Team,ORG,https://twitter.com//FoxSportsRadio/status/953694672815382531
824,953701754776014850,twitter,0,Miami Heats Tyler Johnson says injury absence a matter of days not weeks httpstcouVETUQ81RW httpstcoyEP856dDRK,,Miami Heat,0,10,Organization,Team,ORG,https://twitter.com//Sentinel_Sports/status/953701754776014850
825,953702925712461826,twitter,0,Former Miami Heat beat writer Ethan Skolnick returns with podcast Story httpstco2uE16Fuuds,,Miami Heat,7,17,Organization,Team,ORG,https://twitter.com//southfloridasp/status/953702925712461826
826,953703829949829120,twitter,0,Miami Heat game 45 over Milwaukee Bucks,,Miami Heat,0,10,Organization,Team,ORG,https://twitter.com//live_hustle/status/953703829949829120
827,953706854374285312,twitter,0,The impact of losing Miami Heat guard Tyler Johnson to injury httpstco6hxReEOJYa via allucanheat1 httpstcotmLaW4h9vL,,Miami Heat,21,31,Organization,Team,ORG,https://twitter.com//FanSidedNBA/status/953706854374285312
828,953706053073547267,twitter,0,Cam Zodd JeremyXhija AndressssR paulpierce34 who tf cares about the heat most people in miami dont had a nice run with LeBron and co now sit down son goodjobgoodeffort,,Miami Heat,-1,-1,Organization,Team,ORG,https://twitter.com//HoriSmoku_1911/status/953706053073547267
829,953720701470560257,twitter,0,TheCooleeBravo Miami Heat lol,,Miami Heat,15,25,Organization,Team,ORG,https://twitter.com//xRE4x/status/953720701470560257
830,953724096646451200,twitter,0,bucksfan34 LSFnJ MiamiHEAT Bucks 109 Heat 95,,Miami Heat,-1,-1,Organization,Team,ORG,https://twitter.com//BobbyMalecki15/status/953724096646451200
831,953777018755211264,twitter,0,dwyane wade and the miami heat httpstcolDZDCf1Pnr,,Miami Heat,-1,-1,Organization,Team,ORG,https://twitter.com//clariiizzz/status/953777018755211264
832,953032656752607232,twitter,0,The last time the Bucks swept the Wizards in Washington That would be 2004,,Washington Wizards,-1,-1,Organization,Team,ORG,https://twitter.com//Matt_Velazquez/status/953032656752607232
833,953031708701593601,twitter,0,Milwaukee Bucks vs Washington Wizards NBA Full Games Replay January 15 2018 httpstcoyxnyRXgv5o,,Washington Wizards,19,37,Organization,Team,ORG,https://twitter.com//NBAREPLAY2017/status/953031708701593601
834,953077458839859200,twitter,0,Washington Wizards Kelly Oubre reflects on Martin Luther King httpstco0gtEfKp9BL,,Washington Wizards,0,18,Organization,Team,ORG,https://twitter.com//impactbb/status/953077458839859200
835,953111480186044418,twitter,0,I am now a fan of the Washington Wizards,,Washington Wizards,22,40,Organization,Team,ORG,https://twitter.com//YoungJeffr3y22/status/953111480186044418
836,953117676859219968,twitter,0,Im a Washington Wizards fan now btw,,Washington Wizards,5,23,Organization,Team,ORG,https://twitter.com//Lovely_Linds/status/953117676859219968
837,953140578882998272,twitter,0,Washington Wizards With half a squad the Wizards fall to the Bucks httpstcodBqy2KZuEf via wizofawes httpstcoxdDtYBhBM8,,Washington Wizards,0,18,Organization,Team,ORG,https://twitter.com//FanSidedNBA/status/953140578882998272
838,953665467553665024,twitter,0,Washington Wizards has the ugliest uniforms in the league LMAO,,Washington Wizards,0,18,Organization,Team,ORG,https://twitter.com//boyd_micheal/status/953665467553665024
839,953751088875954176,twitter,0,Washington Wizards Last 10 games 6 Win 4 Lost PF1103 PA1082 Wizards,,Washington Wizards,0,18,Organization,Team,ORG,https://twitter.com//ATSstats/status/953751088875954176
840,953754109458477057,twitter,0,Washington Wizards are Coming off a Home loss as a Favorite Wizards,,Washington Wizards,0,18,Organization,Team,ORG,https://twitter.com//ATSstats/status/953754109458477057
841,953242214355865601,twitter,0,AThe Charlotte Hornets have an expensive and mediocre rosterThe needed changes are over due will discuss today,,Charlotte Hornets,5,22,Organization,Team,ORG,https://twitter.com//gvtalk/status/953242214355865601
842,953290417885229056,twitter,0,shoebrian80 hornets MKG14 Hornets basically get back the history and stats of Charlotte Hornets pelicans only retained what happened in the NO hornets and pelicans,,Charlotte Hornets,78,95,Organization,Team,ORG,https://twitter.com//mauszx/status/953290417885229056
843,953295744827625472,twitter,0,Charlotte Hornets coach Steve Cliffords first game back will be tomorrow night as Buzz City hosts Washington httpstco57R0GN50y6,,Charlotte Hornets,0,17,Organization,Team,ORG,https://twitter.com//thecharpost/status/953295744827625472
844,953367578197614598,twitter,0,Hornets Clifford returns after 21gm absence Charlotte Hornets head coach Steve Clifford returned to practice Tuesday after a 21game absence due to headaches caused by sleep deprivation httpstcoL89w9ClSIK,,Charlotte Hornets,44,61,Organization,Team,ORG,https://twitter.com//OpeningDayNFL/status/953367578197614598
845,953365699573018624,twitter,0,GeorgexPickess Im Charlotte Hornets SF bruh wbu,,Charlotte Hornets,18,35,Organization,Team,ORG,https://twitter.com//Sonbelievable/status/953365699573018624
846,953641221494394880,twitter,0,The Charlotte Hornets have some work to do to climb back into the playoff conversation httpstcoDkwauLh1Qx,,Charlotte Hornets,4,21,Organization,Team,ORG,https://twitter.com//TechSports/status/953641221494394880
847,953404770047246336,twitter,0,Can the Washington Capitals please make up their mind on Vrana Is he up or is he down,,Washington Capitals,8,27,Organization,Team,ORG,https://twitter.com//GoBrentUrself/status/953404770047246336
848,953432285491032064,twitter,0,KrisInVancouver botchford cyclonetaylor DonnieandTheMoj RJHenderson7 DonTaylor5 DavePratt1040 Washington Capitals,,Washington Capitals,94,113,Organization,Team,ORG,https://twitter.com//kev_lar09/status/953432285491032064
849,953476094883020801,twitter,0,Same goes with the Washington Capitals sirenfilled goal horn as it is the horn my custom team uses,,Washington Capitals,19,38,Organization,Team,ORG,https://twitter.com//MarcQuill/status/953476094883020801
850,953521729019658240,twitter,0,Washington Capitals rebuilding season looks more like a reloading httpstco2B82mmQLKJ httpstconWbSXM8LYA,,Washington Capitals,0,19,Organization,Team,ORG,https://twitter.com//newsalertpro/status/953521729019658240
851,953582729613971457,twitter,0,Washington Capitals is performing in Buffalo on at KeyBank Center on Mon Feb 19 2018 httpstcoe5uEar3PMi httpstcotNnj7usR8R,,Washington Capitals,0,19,Organization,Team,ORG,https://twitter.com//jfettuccini/status/953582729613971457
852,953594691550957568,twitter,0,Washington Capitals omg this hurts ITS A TIE Braden Holtby and Nicklas Backstrom Holts is so good and describes the game so well he breaks down plays in a way that i can understand and i appreciate that Nicky is so good and awkward i love it Both are so underrated imo httpstcoAqojwbilOS,,Washington Capitals,0,19,Organization,Team,ORG,https://twitter.com//queeeen_DEE/status/953594691550957568
853,953659106858020866,twitter,0,9Dyoung Big Washington Capitals fan huh,,Washington Capitals,12,31,Organization,Team,ORG,https://twitter.com//drshafer1/status/953659106858020866
854,953674091600465920,twitter,0,Washington Capitals release photos of Stadium Series jersey httpstcozdMLi2SNUI,,Washington Capitals,0,19,Organization,Team,ORG,https://twitter.com//PhilHecken/status/953674091600465920
855,953725859634008064,twitter,0,The Washington Capitals have unveiled their Stadium Series colours for their game against the Leafs on March 3rd ALLCAPS MORE httpstco6oCom7k6F3 FrankDangelo23 httpstcoURYmStdTS6,,Washington Capitals,4,23,Organization,Team,ORG,https://twitter.com//NextSportStar/status/953725859634008064
856,953460143227834369,twitter,0,Muzzin was drafted in 2007 by the Pittsburgh Penguins before signing to the Kings in 2010 He has since httpstcoehpO883kLf,,Pittsburgh Penguins,34,53,Organization,Team,ORG,https://twitter.com//TheMajorsLA/status/953460143227834369
857,953493022565519360,twitter,0,Tomorrow night is a date with Pittsburgh Penguins at the Ponda Sorry Duckbros my main squeeze is in town,,Pittsburgh Penguins,30,49,Organization,Team,ORG,https://twitter.com//NoraNihilia/status/953493022565519360
858,953680938524905473,twitter,0,The Pittsburgh Penguins offer our deepest condolences to Matt Murray and his family on the passing of Matts father James Murray yesterday in Ontario Matt is returning home from the west coast and will miss an indefinite period of time to be with his family,,Pittsburgh Penguins,4,23,Organization,Team,ORG,https://twitter.com//penguins/status/953680938524905473
859,953687785696882688,twitter,0,Pittsburgh Penguins announce goalie Matt Murray to take leave from team following the death of his father httpstcoH1ilT9szvL,,Pittsburgh Penguins,0,19,Organization,Team,ORG,https://twitter.com//KDKA/status/953687785696882688
860,953695538322530311,twitter,0,SomePenguinsFan TooHot2YandleYT NHL HLundqvist30 The Pittsburgh Penguins won back to back Stanley Cups Not Matt Murray This is my entire point,,Pittsburgh Penguins,53,72,Organization,Team,ORG,https://twitter.com//MidasIsGone/status/953695538322530311
861,953745915361288197,twitter,0,I hate the Pittsburgh Penguins with such a passion but my heart breaks for Matt Murray Sending thoughts and prayers,,Pittsburgh Penguins,11,30,Organization,Team,ORG,https://twitter.com//GraceBarnhouse/status/953745915361288197
862,953757611224072192,twitter,0,Pittsburgh Penguins Still Trying to Replace Departed Stars httpstcom1UOQY7nPb THW LetsGoPens NHL httpstcoA3anIJonc6,,Pittsburgh Penguins,0,19,Organization,Team,ORG,https://twitter.com//TheHockeyWriter/status/953757611224072192
863,953422140845580293,twitter,0,TorontoMapleLeafs GoLeafsGo Maple Leafs move Soshnikov to Marlies for conditioning stint LeafsNation TMLtalk httpstco6BHO4KQq7R,,Toronto Maple Leafs,-1,-1,Organization,Team,ORG,https://twitter.com//MapleLeafsViews/status/953422140845580293
864,953423092486991873,twitter,0,Such an aggressive game watching Toronto Maple Leafs vs St Louis Blues,,Toronto Maple Leafs,33,52,Organization,Team,ORG,https://twitter.com//Mr_BlueLabel_/status/953423092486991873
865,953424221585268736,twitter,0,Updating a previous item Vince Dunn will play in Tuesdays game against the Toronto Maple Leafs httpstcoMA92HIetCO VinceDunn,,Toronto Maple Leafs,75,94,Organization,Team,ORG,https://twitter.com//PlayerlineNHL/status/953424221585268736
866,953424855235522560,twitter,0,GAME 46 OF THE NHL SEASON The St Louis Blues vs YOUR TORONTO MAPLE LEAFS GO LEAFS httpstcojYBUIwRPRO,,Toronto Maple Leafs,-1,-1,Organization,Team,ORG,https://twitter.com//noofynate/status/953424855235522560
867,953431483795951616,twitter,0,Im in the middle of a full on breakdown and Im sending my brother memes about the Toronto maple leafs Is this coping,,Toronto Maple Leafs,-1,-1,Organization,Team,ORG,https://twitter.com//unrespectablebi/status/953431483795951616
868,953431603518279682,twitter,0,Lets go blues watching St Louis Blues vs Toronto Maple Leafs,,Toronto Maple Leafs,41,60,Organization,Team,ORG,https://twitter.com//bradbesial/status/953431603518279682
869,953434878783078400,twitter,0,Fredrick Andersen is a blessing to the Toronto Maple Leafs TMLtalk,,Toronto Maple Leafs,39,58,Organization,Team,ORG,https://twitter.com//amberxcarreiro/status/953434878783078400
870,953442136116129792,twitter,0,Bobby Roode with with the fleeky Toronto Maple Leafs robe shout out Auston Matthews SmackdownMatters,,Toronto Maple Leafs,33,52,Organization,Team,ORG,https://twitter.com//CJWritesNThangs/status/953442136116129792
871,953443029741744128,twitter,0,Go Leafs Go watching Toronto Maple Leafs vs St Louis Blues,,Toronto Maple Leafs,21,40,Organization,Team,ORG,https://twitter.com//TheMrWookiee/status/953443029741744128
872,953447746337431552,twitter,0,GO LEAFS GO GODSPEED Toronto Maple Leafs,,Toronto Maple Leafs,21,40,Organization,Team,ORG,https://twitter.com//Koko_Cos/status/953447746337431552
873,953451572545105920,twitter,0,attending Toronto Maple Leafs vs St Louis Blues at Air Canada Centre httpstcoaZNpCGsbAt,,Toronto Maple Leafs,10,29,Organization,Team,ORG,https://twitter.com//4usmank/status/953451572545105920
874,953451887898087424,twitter,0,frederik andersen is a toronto maple leaf,,Toronto Maple Leafs,-1,-1,Organization,Team,ORG,https://twitter.com//shamaplan/status/953451887898087424
875,953456583291342848,twitter,0,I hate the Toronto Maple Leafs,,Toronto Maple Leafs,11,30,Organization,Team,ORG,https://twitter.com//JohnRiche/status/953456583291342848
876,953456778146205696,twitter,0,The Toronto Maple Leafs stress me out sometimesThis is one of those times TMLtalk httpstcoc0GIKJU3wq,,Toronto Maple Leafs,4,23,Organization,Team,ORG,https://twitter.com//OfficerStephen/status/953456778146205696
877,953459279071203328,twitter,0,Toronto no defence in the last 2 minutes Maple Leafs,,Toronto Maple Leafs,-1,-1,Organization,Team,ORG,https://twitter.com//douglas_murray/status/953459279071203328
